J2,J1,AllIssues_Total_Freq,AllIssues_Case_Opps,Total_Freq,Case_Opps,Year,J1name,J1Prez,J1PrezParty,J1party,J2name,J2Prez,J2PrezParty,J2party,J_id,G1,G2,ColorValue,Topic
110,104,83,105,0,0,1999,SDOConnor,Reagan,R,R,SGBreyer,Clinton,D,D,104_110,2,1,0,NA
95,90,162,231,0,0,1967,EWarren,Eisenhower,R,R,BRWhite,Kennedy,D,D,90_95,1,1,0,NA
109,105,51,94,0,0,2008,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,105_109,1,2,0,NA
112,109,49,85,0,0,2011,RBGinsburg,Clinton,D,D,SAAlito,WBush,R,R,109_112,1,1,0,NA
105,95,142,181,0,0,1989,BRWhite,Kennedy,D,D,AScalia,Reagan,R,R,95_105,1,1,0,NA
99,95,190,232,0,0,1972,BRWhite,Kennedy,D,D,WEBurger,Nixon,R,R,95_99,1,1,0,NA
112,106,84,99,0,0,2010,AMKennedy,Reagan,R,R,SAAlito,WBush,R,R,106_112,1,1,-1,NA
107,106,85,112,0,1,1998,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,106_107,1,1,-1,NA
99,94,154,204,0,0,1979,PStewart,Eisenhower,R,R,WEBurger,Nixon,R,R,94_99,1,1,-1,NA
102,92,82,168,0,1,1977,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,92_102,1,1,-1,NA
91,88,124,164,0,1,1959,TCClark,Truman,D,D,JHarlan2,Eisenhower,R,R,88_91,1,1,0,NA
86,80,94,135,0,4,1950,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,80_86,1,1,1,NA
92,90,169,181,0,0,1968,EWarren,Eisenhower,R,R,WJBrennan,Eisenhower,R,D,90_92,1,1,-1,NA
112,111,94,109,0,0,2009,JGRoberts,WBush,R,R,SAAlito,WBush,R,R,111_112,2,2,-1,NA
98,92,193,221,0,0,1972,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,92_98,2,2,0,NA
103,98,74,111,0,0,1975,TMarshall,LBJ,D,D,JPStevens,Ford,R,R,98_103,1,1,0,NA
102,95,143,208,0,0,1979,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,95_102,1,1,0,NA
88,81,117,163,0,0,1964,WODouglas,FDR,D,D,TCClark,Truman,D,D,81_88,1,1,1,NA
110,103,101,124,0,0,1997,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,103_110,1,1,0,NA
99,98,127,229,0,0,1973,TMarshall,LBJ,D,D,WEBurger,Nixon,R,R,98_99,2,1,0,NA
80,79,76,119,0,2,1954,SFReed,FDR,D,D,FFrankfurter,FDR,D,I,79_80,1,1,1,NA
99,98,117,201,0,0,1982,TMarshall,LBJ,D,D,WEBurger,Nixon,R,R,98_99,1,1,0,NA
107,106,68,105,0,1,1999,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,106_107,2,1,-1,NA
95,92,114,240,0,0,1986,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,92_95,2,1,0,NA
108,102,68,80,0,0,2004,WHRehnquist,Nixon,R,R,CThomas,Bush,R,R,102_108,1,1,-1,NA
82,81,107,147,0,1,1947,WODouglas,FDR,D,D,FMurphy,FDR,D,D,81_82,2,2,1,NA
101,100,190,227,0,0,1976,HABlackmun,Nixon,R,R,LFPowell,Nixon,R,D,100_101,1,1,-1,NA
105,103,62,109,0,0,2002,JPStevens,Ford,R,R,AScalia,Reagan,R,R,103_105,1,1,-1,NA
106,105,94,111,0,0,1996,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,105_106,1,1,-1,NA
86,81,78,134,0,4,1950,WODouglas,FDR,D,D,HHBurton,Truman,D,R,81_86,1,1,1,NA
105,104,93,112,0,0,1995,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,104_105,1,1,-1,NA
107,104,119,147,0,0,1992,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,104_107,1,1,-1,NA
103,95,153,238,0,0,1986,BRWhite,Kennedy,D,D,JPStevens,Ford,R,R,95_103,1,2,0,NA
109,107,66,79,0,0,2007,DHSouter,Bush,R,R,RBGinsburg,Clinton,D,D,107_109,1,1,0,NA
95,92,171,212,0,0,1963,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,92_95,1,1,0,NA
95,92,137,200,0,0,1987,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,92_95,1,1,0,NA
102,100,119,216,0,1,1985,HABlackmun,Nixon,R,R,WHRehnquist,Nixon,R,R,100_102,2,1,-1,NA
104,101,180,239,0,1,1986,LFPowell,Nixon,R,D,SDOConnor,Reagan,R,R,101_104,1,1,-1,NA
101,92,65,118,0,0,1971,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,92_101,2,1,-1,NA
92,91,102,152,1,2,1961,JHarlan2,Eisenhower,R,R,WJBrennan,Eisenhower,R,D,91_92,1,1,-1,NA
107,106,78,109,0,0,2000,AMKennedy,Reagan,R,R,DHSouter,Bush,R,R,106_107,2,1,-1,NA
114,110,69,74,0,0,2014,SGBreyer,Clinton,D,D,EKagan,Obama,D,D,110_114,1,1,1,NA
85,79,96,150,0,1,1947,SFReed,FDR,D,D,WBRutledge,FDR,D,D,79_85,1,2,1,NA
86,78,130,188,0,1,1946,HLBlack,FDR,D,D,HHBurton,Truman,D,R,78_86,1,1,1,NA
85,81,135,179,0,1,1946,WODouglas,FDR,D,D,WBRutledge,FDR,D,D,81_85,1,1,1,NA
106,103,116,183,0,2,1988,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,103_106,2,1,-1,NA
94,88,129,167,0,0,1960,TCClark,Truman,D,D,PStewart,Eisenhower,R,R,88_94,1,1,0,NA
112,109,45,77,0,0,2014,RBGinsburg,Clinton,D,D,SAAlito,WBush,R,R,109_112,1,2,0,NA
94,81,155,226,0,0,1971,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,81_94,2,2,0,NA
90,78,111,159,0,0,1964,HLBlack,FDR,D,D,EWarren,Eisenhower,R,R,78_90,1,1,0,NA
101,99,184,226,0,0,1976,WEBurger,Nixon,R,R,LFPowell,Nixon,R,D,99_101,1,1,-1,NA
114,108,39,66,0,0,2010,CThomas,Bush,R,R,EKagan,Obama,D,D,108_114,1,2,0,NA
103,98,134,186,0,0,1978,TMarshall,LBJ,D,D,JPStevens,Ford,R,R,98_103,1,1,0,NA
107,102,83,110,0,0,1996,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,102_107,1,1,-1,NA
105,102,60,80,0,0,2004,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,102_105,1,1,-1,NA
114,110,72,81,0,1,2015,SGBreyer,Clinton,D,D,EKagan,Obama,D,D,110_114,1,1,1,NA
88,80,139,166,0,0,1960,FFrankfurter,FDR,D,I,TCClark,Truman,D,D,80_88,1,1,1,NA
91,81,109,216,0,2,1962,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,81_91,1,1,0,NA
92,81,179,225,0,0,1971,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,81_92,2,2,0,NA
97,81,185,221,0,0,1967,WODouglas,FDR,D,D,AFortas,LBJ,D,D,81_97,1,1,1,NA
105,103,107,185,0,2,1988,JPStevens,Ford,R,R,AScalia,Reagan,R,R,103_105,2,1,-1,NA
107,104,83,105,0,0,1994,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,104_107,1,1,-1,NA
110,109,78,87,1,1,2012,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,109_110,2,2,1,NA
89,79,117,132,0,2,1955,SFReed,FDR,D,D,SMinton,Truman,D,D,79_89,1,1,1,NA
102,100,137,198,0,0,1987,HABlackmun,Nixon,R,R,WHRehnquist,Nixon,R,R,100_102,1,1,-1,NA
108,105,102,111,0,0,1995,AScalia,Reagan,R,R,CThomas,Bush,R,R,105_108,1,1,-1,NA
101,95,160,193,0,1,1974,BRWhite,Kennedy,D,D,LFPowell,Nixon,R,D,95_101,1,1,0,NA
94,78,123,170,0,1,1965,HLBlack,FDR,D,D,PStewart,Eisenhower,R,R,78_94,1,1,0,NA
88,80,66,82,1,1,1961,FFrankfurter,FDR,D,I,TCClark,Truman,D,D,80_88,1,1,1,NA
81,80,69,166,0,1,1959,FFrankfurter,FDR,D,I,WODouglas,FDR,D,D,80_81,1,2,1,NA
106,105,62,84,0,0,2006,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,105_106,2,2,-1,NA
88,86,95,113,0,2,1951,HHBurton,Truman,D,R,TCClark,Truman,D,D,86_88,1,1,1,NA
92,90,155,163,0,0,1964,EWarren,Eisenhower,R,R,WJBrennan,Eisenhower,R,D,90_92,1,1,-1,NA
102,95,163,204,0,0,1982,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,95_102,1,1,0,NA
86,79,94,116,0,2,1954,SFReed,FDR,D,D,HHBurton,Truman,D,R,79_86,1,1,1,NA
106,102,65,80,0,0,2004,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,102_106,1,1,-1,NA
91,88,76,110,0,0,1955,TCClark,Truman,D,D,JHarlan2,Eisenhower,R,R,88_91,1,1,0,NA
84,81,80,170,0,2,1948,WODouglas,FDR,D,D,RHJackson,FDR,D,D,81_84,2,1,1,NA
87,86,126,152,0,1,1947,HHBurton,Truman,D,R,FMVinson,Truman,D,D,86_87,1,1,1,NA
98,95,149,218,0,0,1975,BRWhite,Kennedy,D,D,TMarshall,LBJ,D,D,95_98,1,1,1,NA
112,111,40,42,0,0,2005,JGRoberts,WBush,R,R,SAAlito,WBush,R,R,111_112,1,1,-1,NA
100,98,159,201,0,0,1982,TMarshall,LBJ,D,D,HABlackmun,Nixon,R,R,98_100,1,1,0,NA
106,95,143,180,0,0,1989,BRWhite,Kennedy,D,D,AMKennedy,Reagan,R,R,95_106,1,1,0,NA
101,100,139,184,0,2,1980,HABlackmun,Nixon,R,R,LFPowell,Nixon,R,D,100_101,1,1,-1,NA
86,79,125,152,0,1,1947,SFReed,FDR,D,D,HHBurton,Truman,D,R,79_86,1,1,1,NA
101,100,187,221,0,0,1972,HABlackmun,Nixon,R,R,LFPowell,Nixon,R,D,100_101,1,1,-1,NA
89,87,118,146,0,4,1952,FMVinson,Truman,D,D,SMinton,Truman,D,D,87_89,1,1,1,NA
105,104,84,105,0,0,1999,SDOConnor,Reagan,R,R,AScalia,Reagan,R,R,104_105,2,2,-1,NA
102,101,179,218,0,0,1983,LFPowell,Nixon,R,D,WHRehnquist,Nixon,R,R,101_102,1,1,-1,NA
109,102,79,110,0,0,1996,WHRehnquist,Nixon,R,R,RBGinsburg,Clinton,D,D,102_109,1,1,0,NA
109,106,61,84,0,0,2011,AMKennedy,Reagan,R,R,RBGinsburg,Clinton,D,D,106_109,1,1,0,NA
111,105,83,87,0,0,2005,AScalia,Reagan,R,R,JGRoberts,WBush,R,R,105_111,1,1,-1,NA
96,92,193,208,0,0,1963,WJBrennan,Eisenhower,R,D,AJGoldberg,Kennedy,D,D,92_96,1,1,0,NA
104,103,72,107,0,0,2002,JPStevens,Ford,R,R,SDOConnor,Reagan,R,R,103_104,1,1,-1,NA
88,78,110,191,0,2,1957,HLBlack,FDR,D,D,TCClark,Truman,D,D,78_88,2,1,1,NA
106,105,72,94,0,0,2008,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,105_106,1,1,-1,NA
113,109,80,94,0,0,2010,RBGinsburg,Clinton,D,D,SSotomayor,Obama,D,I,109_113,2,2,1,NA
91,86,3,4,0,0,1958,HHBurton,Truman,D,R,JHarlan2,Eisenhower,R,R,86_91,1,2,0,NA
104,92,115,196,0,0,1984,WJBrennan,Eisenhower,R,D,SDOConnor,Reagan,R,R,92_104,1,1,-1,NA
94,93,55,61,1,1,1961,CEWhittaker,Eisenhower,R,R,PStewart,Eisenhower,R,R,93_94,1,1,-1,NA
98,94,148,223,0,0,1973,PStewart,Eisenhower,R,R,TMarshall,LBJ,D,D,94_98,1,2,0,NA
110,107,96,111,0,0,1996,DHSouter,Bush,R,R,SGBreyer,Clinton,D,D,107_110,1,1,0,NA
110,107,86,93,0,0,2005,DHSouter,Bush,R,R,SGBreyer,Clinton,D,D,107_110,1,1,0,NA
112,110,51,84,0,0,2006,SGBreyer,Clinton,D,D,SAAlito,WBush,R,R,110_112,1,2,0,NA
112,107,29,45,0,0,2005,DHSouter,Bush,R,R,SAAlito,WBush,R,R,107_112,1,1,-1,NA
106,103,55,94,0,0,2008,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,103_106,2,1,-1,NA
102,99,179,212,0,1,1981,WEBurger,Nixon,R,R,WHRehnquist,Nixon,R,R,99_102,1,1,-1,NA
95,94,185,228,0,0,1971,PStewart,Eisenhower,R,R,BRWhite,Kennedy,D,D,94_95,2,2,0,NA
95,81,17,24,0,1,1961,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,81_95,1,1,1,NA
111,104,23,26,0,0,2005,SDOConnor,Reagan,R,R,JGRoberts,WBush,R,R,104_111,1,1,-1,NA
90,88,103,116,0,2,1954,TCClark,Truman,D,D,EWarren,Eisenhower,R,R,88_90,1,1,0,NA
109,104,75,108,0,0,2002,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,104_109,1,1,0,NA
109,108,63,92,0,0,2005,CThomas,Bush,R,R,RBGinsburg,Clinton,D,D,108_109,1,1,0,NA
88,80,86,146,0,0,1956,FFrankfurter,FDR,D,I,TCClark,Truman,D,D,80_88,1,1,1,NA
104,100,164,216,0,0,1983,HABlackmun,Nixon,R,R,SDOConnor,Reagan,R,R,100_104,1,1,-1,NA
110,107,109,124,0,0,1997,DHSouter,Bush,R,R,SGBreyer,Clinton,D,D,107_110,1,1,0,NA
108,105,60,77,0,0,2014,AScalia,Reagan,R,R,CThomas,Bush,R,R,105_108,2,2,-1,NA
92,91,97,174,0,1,1966,JHarlan2,Eisenhower,R,R,WJBrennan,Eisenhower,R,D,91_92,1,1,-1,NA
89,80,82,145,0,6,1952,FFrankfurter,FDR,D,I,SMinton,Truman,D,D,80_89,2,1,1,NA
95,91,138,206,0,1,1962,JHarlan2,Eisenhower,R,R,BRWhite,Kennedy,D,D,91_95,1,1,0,NA
91,88,127,173,0,1,1966,TCClark,Truman,D,D,JHarlan2,Eisenhower,R,R,88_91,1,1,0,NA
107,104,86,110,0,0,1998,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,104_107,1,1,-1,NA
113,111,73,104,0,0,2009,JGRoberts,WBush,R,R,SSotomayor,Obama,D,I,111_113,2,1,0,NA
110,108,57,109,0,0,2000,CThomas,Bush,R,R,SGBreyer,Clinton,D,D,108_110,2,1,0,NA
109,108,72,112,0,1,1998,CThomas,Bush,R,R,RBGinsburg,Clinton,D,D,108_109,1,1,0,NA
97,92,135,154,0,0,1965,WJBrennan,Eisenhower,R,D,AFortas,LBJ,D,D,92_97,1,1,0,NA
82,79,87,147,0,1,1947,SFReed,FDR,D,D,FMurphy,FDR,D,D,79_82,1,2,1,NA
110,106,72,109,0,0,2000,AMKennedy,Reagan,R,R,SGBreyer,Clinton,D,D,106_110,2,1,0,NA
111,106,78,84,0,0,2013,AMKennedy,Reagan,R,R,JGRoberts,WBush,R,R,106_111,1,1,-1,NA
89,84,95,131,0,4,1950,RHJackson,FDR,D,D,SMinton,Truman,D,D,84_89,1,1,1,NA
94,78,121,172,0,0,1969,HLBlack,FDR,D,D,PStewart,Eisenhower,R,R,78_94,1,1,0,NA
107,103,76,112,0,1,1998,JPStevens,Ford,R,R,DHSouter,Bush,R,R,103_107,1,1,-1,NA
111,109,53,77,0,0,2014,RBGinsburg,Clinton,D,D,JGRoberts,WBush,R,R,109_111,1,2,0,NA
106,103,69,108,0,0,2002,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,103_106,1,1,-1,NA
111,106,67,82,0,0,2006,AMKennedy,Reagan,R,R,JGRoberts,WBush,R,R,106_111,2,2,-1,NA
103,100,134,182,0,0,1989,HABlackmun,Nixon,R,R,JPStevens,Ford,R,R,100_103,2,2,-1,NA
107,104,72,104,0,0,1999,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,104_107,2,1,-1,NA
107,100,87,129,0,0,1990,HABlackmun,Nixon,R,R,DHSouter,Bush,R,R,100_107,2,1,-1,NA
95,90,142,179,0,0,1968,EWarren,Eisenhower,R,R,BRWhite,Kennedy,D,D,90_95,1,1,0,NA
109,104,64,92,0,0,2004,SDOConnor,Reagan,R,R,RBGinsburg,Clinton,D,D,104_109,1,1,0,NA
109,107,76,85,0,0,2006,DHSouter,Bush,R,R,RBGinsburg,Clinton,D,D,107_109,1,1,0,NA
105,102,89,110,0,0,2002,WHRehnquist,Nixon,R,R,AScalia,Reagan,R,R,102_105,1,1,-1,NA
108,105,110,127,0,0,1991,AScalia,Reagan,R,R,CThomas,Bush,R,R,105_108,1,1,-1,NA
107,102,79,110,0,0,2002,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,102_107,1,1,-1,NA
94,78,105,179,0,1,1970,HLBlack,FDR,D,D,PStewart,Eisenhower,R,R,78_94,1,1,0,NA
89,84,69,113,0,4,1951,RHJackson,FDR,D,D,SMinton,Truman,D,D,84_89,1,1,1,NA
92,91,110,171,0,0,1960,JHarlan2,Eisenhower,R,R,WJBrennan,Eisenhower,R,D,91_92,1,2,-1,NA
102,101,101,114,0,0,1971,LFPowell,Nixon,R,D,WHRehnquist,Nixon,R,R,101_102,1,1,-1,NA
96,88,123,158,0,0,1964,TCClark,Truman,D,D,AJGoldberg,Kennedy,D,D,88_96,1,1,1,NA
110,106,80,101,0,0,1994,AMKennedy,Reagan,R,R,SGBreyer,Clinton,D,D,106_110,1,1,0,NA
114,113,59,61,0,0,2010,SSotomayor,Obama,D,I,EKagan,Obama,D,D,113_114,2,2,1,NA
102,95,142,192,0,2,1980,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,95_102,1,1,0,NA
87,80,112,152,0,1,1947,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,80_87,1,1,1,NA
103,98,136,189,0,0,1984,TMarshall,LBJ,D,D,JPStevens,Ford,R,R,98_103,1,1,0,NA
111,106,62,76,0,0,2007,AMKennedy,Reagan,R,R,JGRoberts,WBush,R,R,106_111,2,2,-1,NA
110,108,59,108,0,0,2002,CThomas,Bush,R,R,SGBreyer,Clinton,D,D,108_110,1,1,0,NA
105,103,54,103,0,0,1994,JPStevens,Ford,R,R,AScalia,Reagan,R,R,103_105,1,1,-1,NA
101,95,146,188,0,2,1980,BRWhite,Kennedy,D,D,LFPowell,Nixon,R,D,95_101,1,1,0,NA
90,81,132,163,0,1,1959,WODouglas,FDR,D,D,EWarren,Eisenhower,R,R,81_90,2,2,0,NA
94,91,122,144,0,0,1958,JHarlan2,Eisenhower,R,R,PStewart,Eisenhower,R,R,91_94,2,2,-1,NA
112,110,59,99,0,0,2010,SGBreyer,Clinton,D,D,SAAlito,WBush,R,R,110_112,2,1,0,NA
110,109,90,100,0,0,1994,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,109_110,1,1,1,NA
101,100,137,213,0,1,1985,HABlackmun,Nixon,R,R,LFPowell,Nixon,R,D,100_101,2,1,-1,NA
105,98,108,236,0,1,1986,TMarshall,LBJ,D,D,AScalia,Reagan,R,R,98_105,2,1,0,NA
91,86,87,112,0,1,1955,HHBurton,Truman,D,R,JHarlan2,Eisenhower,R,R,86_91,1,1,0,NA
113,109,67,81,0,1,2015,RBGinsburg,Clinton,D,D,SSotomayor,Obama,D,I,109_113,1,1,1,NA
110,106,88,111,0,0,1995,AMKennedy,Reagan,R,R,SGBreyer,Clinton,D,D,106_110,1,1,0,NA
92,91,112,177,0,1,1970,JHarlan2,Eisenhower,R,R,WJBrennan,Eisenhower,R,D,91_92,1,1,-1,NA
109,105,76,112,0,0,1995,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,105_109,1,1,0,NA
101,92,115,187,0,2,1980,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,92_101,1,1,-1,NA
95,88,168,205,0,1,1962,TCClark,Truman,D,D,BRWhite,Kennedy,D,D,88_95,1,1,1,NA
114,105,52,80,0,0,2011,AScalia,Reagan,R,R,EKagan,Obama,D,D,105_114,1,1,0,NA
88,86,3,4,0,0,1958,HHBurton,Truman,D,R,TCClark,Truman,D,D,86_88,1,2,1,NA
106,105,72,84,0,0,2013,AScalia,Reagan,R,R,AMKennedy,Reagan,R,R,105_106,1,1,-1,NA
102,92,93,183,0,2,1988,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,92_102,2,1,-1,NA
100,98,135,223,0,0,1972,TMarshall,LBJ,D,D,HABlackmun,Nixon,R,R,98_100,2,1,0,NA
111,105,75,84,0,0,2011,AScalia,Reagan,R,R,JGRoberts,WBush,R,R,105_111,1,1,-1,NA
91,90,90,162,0,1,1959,EWarren,Eisenhower,R,R,JHarlan2,Eisenhower,R,R,90_91,2,1,-1,NA
91,81,90,165,0,0,1970,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,81_91,1,1,0,NA
84,79,126,171,0,3,1948,SFReed,FDR,D,D,RHJackson,FDR,D,D,79_84,1,1,1,NA
86,81,67,145,0,6,1952,WODouglas,FDR,D,D,HHBurton,Truman,D,R,81_86,2,1,1,NA
102,98,83,190,0,0,1978,TMarshall,LBJ,D,D,WHRehnquist,Nixon,R,R,98_102,1,1,0,NA
111,109,80,111,0,0,2009,RBGinsburg,Clinton,D,D,JGRoberts,WBush,R,R,109_111,1,2,0,NA
108,103,42,93,0,0,2008,JPStevens,Ford,R,R,CThomas,Bush,R,R,103_108,2,1,-1,NA
111,105,76,88,1,1,2012,AScalia,Reagan,R,R,JGRoberts,WBush,R,R,105_111,1,1,-1,NA
102,92,87,182,0,0,1989,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,92_102,2,1,-1,NA
107,102,94,124,0,0,1997,WHRehnquist,Nixon,R,R,DHSouter,Bush,R,R,102_107,1,1,-1,NA
114,105,56,85,1,1,2012,AScalia,Reagan,R,R,EKagan,Obama,D,D,105_114,1,2,0,NA
108,102,105,127,0,0,1991,WHRehnquist,Nixon,R,R,CThomas,Bush,R,R,102_108,1,1,-1,NA
107,95,122,146,0,0,1992,BRWhite,Kennedy,D,D,DHSouter,Bush,R,R,95_107,1,1,0,NA
95,92,165,232,0,0,1973,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,92_95,2,1,0,NA
92,81,109,138,0,0,1956,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,81_92,2,2,0,NA
107,100,84,104,0,1,1993,HABlackmun,Nixon,R,R,DHSouter,Bush,R,R,100_107,1,1,-1,NA
90,80,77,101,0,1,1953,FFrankfurter,FDR,D,I,EWarren,Eisenhower,R,R,80_90,1,1,0,NA
106,103,64,112,0,1,1998,JPStevens,Ford,R,R,AMKennedy,Reagan,R,R,103_106,1,1,-1,NA
86,81,53,102,0,1,1953,WODouglas,FDR,D,D,HHBurton,Truman,D,R,81_86,1,1,1,NA
103,98,129,193,0,0,1979,TMarshall,LBJ,D,D,JPStevens,Ford,R,R,98_103,1,1,0,NA
109,106,62,99,0,0,2010,AMKennedy,Reagan,R,R,RBGinsburg,Clinton,D,D,106_109,1,2,0,NA
100,99,186,227,0,0,1976,WEBurger,Nixon,R,R,HABlackmun,Nixon,R,R,99_100,1,1,-1,NA
84,79,73,120,0,1,1949,SFReed,FDR,D,D,RHJackson,FDR,D,D,79_84,1,1,1,NA
106,102,96,110,0,0,1996,WHRehnquist,Nixon,R,R,AMKennedy,Reagan,R,R,102_106,1,1,-1,NA
105,103,76,124,0,0,1997,JPStevens,Ford,R,R,AScalia,Reagan,R,R,103_105,1,1,-1,NA
114,105,69,82,0,0,2013,AScalia,Reagan,R,R,EKagan,Obama,D,D,105_114,1,1,0,NA
108,103,63,108,0,0,2009,JPStevens,Ford,R,R,CThomas,Bush,R,R,103_108,1,2,-1,NA
103,92,77,114,0,0,1975,WJBrennan,Eisenhower,R,D,JPStevens,Ford,R,R,92_103,1,1,-1,NA
114,108,50,85,0,1,2012,CThomas,Bush,R,R,EKagan,Obama,D,D,108_114,1,2,0,NA
104,100,151,207,0,0,1981,HABlackmun,Nixon,R,R,SDOConnor,Reagan,R,R,100_104,1,1,-1,NA
100,95,186,229,0,0,1973,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,95_100,1,1,0,NA
113,112,56,94,0,0,2010,SAAlito,WBush,R,R,SSotomayor,Obama,D,I,112_113,1,2,0,NA
103,99,116,217,0,1,1985,WEBurger,Nixon,R,R,JPStevens,Ford,R,R,99_103,1,2,-1,NA
107,104,64,92,0,0,2004,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,104_107,1,1,-1,NA
90,81,192,218,0,1,1963,WODouglas,FDR,D,D,EWarren,Eisenhower,R,R,81_90,1,1,0,NA
102,81,4,6,0,0,1975,WODouglas,FDR,D,D,WHRehnquist,Nixon,R,R,81_102,1,1,0,NA
91,90,116,207,0,2,1962,EWarren,Eisenhower,R,R,JHarlan2,Eisenhower,R,R,90_91,1,1,-1,NA
89,78,85,132,0,2,1955,HLBlack,FDR,D,D,SMinton,Truman,D,D,78_89,1,1,1,NA
101,95,186,227,0,0,1976,BRWhite,Kennedy,D,D,LFPowell,Nixon,R,D,95_101,1,1,0,NA
110,103,85,108,0,0,2002,JPStevens,Ford,R,R,SGBreyer,Clinton,D,D,103_110,1,1,0,NA
86,84,136,172,0,3,1948,RHJackson,FDR,D,D,HHBurton,Truman,D,R,84_86,1,1,1,NA
84,80,96,134,0,4,1950,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,80_84,1,1,1,NA
95,92,153,222,0,0,1975,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,92_95,1,1,0,NA
107,103,80,92,0,0,2004,JPStevens,Ford,R,R,DHSouter,Bush,R,R,103_107,1,1,-1,NA
81,80,112,179,0,1,1946,FFrankfurter,FDR,D,I,WODouglas,FDR,D,D,80_81,1,1,1,NA
107,105,114,151,0,0,1991,AScalia,Reagan,R,R,DHSouter,Bush,R,R,105_107,1,1,-1,NA
108,105,88,92,0,0,2005,AScalia,Reagan,R,R,CThomas,Bush,R,R,105_108,1,1,-1,NA
84,78,51,94,0,1,1953,HLBlack,FDR,D,D,RHJackson,FDR,D,D,78_84,1,1,1,NA
88,86,83,99,0,0,1953,HHBurton,Truman,D,R,TCClark,Truman,D,D,86_88,1,1,1,NA
107,104,91,123,0,0,1997,SDOConnor,Reagan,R,R,DHSouter,Bush,R,R,104_107,1,1,-1,NA
82,79,124,175,0,1,1946,SFReed,FDR,D,D,FMurphy,FDR,D,D,79_82,1,1,1,NA
81,78,172,192,0,2,1957,HLBlack,FDR,D,D,WODouglas,FDR,D,D,78_81,2,2,1,NA
103,98,141,182,0,0,1989,TMarshall,LBJ,D,D,JPStevens,Ford,R,R,98_103,2,2,0,NA
93,91,133,166,0,1,1959,JHarlan2,Eisenhower,R,R,CEWhittaker,Eisenhower,R,R,91_93,1,1,-1,NA
96,95,160,196,0,0,1962,BRWhite,Kennedy,D,D,AJGoldberg,Kennedy,D,D,95_96,1,1,1,NA
105,95,149,187,0,2,1988,BRWhite,Kennedy,D,D,AScalia,Reagan,R,R,95_105,1,1,0,NA
109,105,44,79,0,0,2007,AScalia,Reagan,R,R,RBGinsburg,Clinton,D,D,105_109,2,1,0,NA
105,98,81,143,0,0,1990,TMarshall,LBJ,D,D,AScalia,Reagan,R,R,98_105,2,1,0,NA
112,109,56,99,0,0,2010,RBGinsburg,Clinton,D,D,SAAlito,WBush,R,R,109_112,2,1,0,NA
